29.6,33.7,338.3,0.293,0.0013
29.6,40.8,329.4,0.271,0
29.6,47.3,323.7,0.272,0.0009
29.6,53,319.8,0.259,0.0021
29.6,57.9,317.1,0.26,0.0035
46.9,59.4,61.3,0.265,0.0115
46.9,55.3,66.1,0.259,0.0112
46.9,50.9,72.3,0.241,0.0114
46.9,46.3,80.5,0.231,0.011
46.9,42,91.4,0.22,0.0113
46.9,38.8,105.4,0.207,0.0128
46.9,37.5,121.6,0.198,0.0134
46.9,38.6,138,0.195,0.0153
46.9,41.7,152.1,0.194,0.0173
46.9,45.9,163.2,0.197,0.0205
46.9,50.5,171.6,0.204,0.0284
46.9,55,178,0.202,0.0279
46.9,59.1,182.8,0.214,0.028
42,58.7,39.3,0.297,0.0057
42,53.6,39.3,0.3,0.0042
42,47.6,39.2,0.291,0.0028
42,40.3,39,0.286,0.0022
42,31.6,38.6,0.278,0.0017
42,21.4,37.7,0.261,0.002
42,9.8,34.3,0.237,0.0032
42,2.8,242.7,0.22,0.0041
42,14.8,224.7,0.209,0.0056
42,25.9,223,0.197,0.0076
42,35.5,222.4,0.198,0.0093
42,43.6,222.1,0.197,0.0101
42,50.3,221.9,0.2,0.0115
42,55.9,221.8,0.205,0.0116
31.5,60.1,102.3,0.22,0.0079
31.5,55.8,98.9,0.22,0.0074
31.5,51,94.3,0.221,0.0059
31.5,45.7,88.1,0.228,0.0055
31.5,40.2,79.3,0.227,0.0038
31.5,34.9,66.6,0.24,0.0023
31.5,31.2,49,0.254,0.0011
31.5,30.4,28.1,0.278,0.0002
31.5,33,8.6,0.322,0.0002
31.5,37.7,353.7,0.301,0.0001
31.5,43.3,343.2,0.28,0.0002
31.5,48.8,335.9,0.275,0.0015
31.5,53.9,330.7,0.269,0.0023
31.5,58.4,326.8,0.264,0.0033
27.8,56.6,131.7,0.257,0.0064
27.8,51.3,132.5,0.255,0.0065
27.8,45,133.7,0.253,0.0064
27.8,37.4,135.6,0.252,0.0063
27.8,28.6,139,0.256,0.0049
27.8,18.5,146.6,0.257,0.0036
27.8,8.6,175,0.267,0.0027
27.8,9,261.2,0.278,0.002
27.8,19.1,287.3,0.289,0.0018
27.8,29.1,294.6,0.295,0.0018
27.8,38,297.9,0.299,0.0027
27.8,45.5,299.8,0.3,0.0035
27.8,51.8,300.9,0.304,0.0038
27.8,57.1,301.7,0.308,0.0047
30.8,56.4,104.8,0.295,0.0053
30.8,51.4,101.2,0.263,0.0038
30.8,45.7,96.3,0.286,0.0033
30.8,39.5,89.1,0.284,0.0029
30.8,33,78,0.301,0.0022
30.8,27.4,60.5,0.292,0.0015
30.8,24.9,36,0.305,0.0007
30.8,26.8,10.8,0.344,0.0004
30.8,32.1,352.2,0.36,0.0016
30.8,38.6,340.2,0.362,0.0002
30.8,45,332.6,0.36,0.0012
30.8,50.8,327.4,0.353,0.002
30.8,55.9,323.7,0.352,0.0016
25.7,56.5,129,0.335,0.0091
25.7,51.2,130.3,0.318,0.008
25.7,44.9,132.3,0.32,0.0068
25.7,37.5,135.3,0.313,0.0059
25.7,28.9,140.7,0.308,0.0048
25.7,19.4,152.4,0.311,0.004
25.7,11.4,185.5,0.312,0.0027
25.7,12.5,245.9,0.321,0.0028
25.7,21.1,273,0.323,0.0024
25.7,30.6,282.9,0.326,0.0028
25.7,39.1,287.7,0.331,0.0036
25.7,46.3,290.5,0.337,0.0048
25.7,52.4,292.3,0.343,0.0052
25.7,57.6,293.6,0.351,0.0072
28.4,56.3,118,0.325,0.0056
28.4,50.9,116.9,0.327,0.006
28.4,44.6,115.3,0.319,0.0054
28.4,37,112.9,0.315,0.0041
28.4,28.1,108.6,0.321,0.003
28.4,18.2,98.9,0.325,0.0019
28.4,9.1,65.4,0.342,0.0005
28.4,10.6,350.2,0.366,0
28.4,20.3,325.1,0.374,0.0003
28.4,30.1,317.1,0.378,0.0015
28.4,38.8,313.3,0.361,0.0014
28.4,46.2,311.1,0.374,0.0021
28.4,52.3,309.6,0.356,0.0025
28.4,57.5,308.6,0.358,0.0024
40.1,59.7,60.8,0.212,0.008
40.1,55.4,64.8,0.199,0.0071
40.1,50.6,70.2,0.197,0.0072
40.1,45.4,77.5,0.177,0.0062
40.1,40.2,87.7,0.17,0.0066
40.1,35.7,101.8,0.159,0.0067
40.1,33.2,119.7,0.15,0.0074
40.1,33.7,139.1,0.149,0.0085
