22.8,26.4,104.7,0.003960323,,,,
22.8,19.8,128.6,0.003807634,,,,
22.8,18.5,165.1,0.00433578,,,,
22.8,23.5,194.7,0.005498934,,,,
22.8,31.3,210.7,0.007226704,,,,
22.8,39.1,219.5,0.009257983,,,,
22.8,46.1,224.8,0.011407085,,,,
22.8,52.1,228.3,0.013503847,,,,
22.8,57.2,230.9,0.015452044,,,,
20.2,62,89.7,0.012681117,,,,
20.2,58.3,94.2,0.011667722,,,,
20.2,54.4,99.9,0.010759993,,,,
20.2,50.2,107.3,0.00994229,,,,
20.2,46.2,116.7,0.009357477,,,,
20.2,42.9,128.6,0.009101743,,,,
20.2,41,142.8,0.009259314,,,,
20.2,41,157.8,0.009841832,,,,
20.2,42.9,171.9,0.010826955,,,,
20.2,46.2,183.9,0.012135516,,,,
20.2,50.2,193.4,0.013641523,,,,
20.2,54.3,200.7,0.015202376,,,,
20.2,58.3,206.4,0.016771035,,,,
20.2,62,211,0.018256312,,,,
28.5,62.8,40,0.006584143,,,,
28.5,59.5,35.4,0.005109769,,,,
28.5,55.9,29.7,0.003702467,,,,
28.5,52.2,22.5,0.002464629,,,,
28.5,48.9,13.5,0.001538292,,,,
28.5,46.2,2.6,0.000987072,,,,
28.5,44.7,350.1,0.000914403,,,,
28.5,44.8,337,0.001371177,,,,
28.5,46.4,324.7,0.002325665,,,,
28.5,49.2,314,0.003720515,,,,
28.5,52.6,305.2,0.005426549,,,,
28.5,56.2,298.1,0.007325794,,,,
28.5,59.8,292.5,0.009312001,,,,
28.5,63.2,288.1,0.011275552,,,,
25.6,56.3,54.4,0.0064755,,,,
25.6,51.2,51,0.004759867,,,,
25.6,45.3,46.3,0.003123138,,,,
25.6,38.7,39.2,0.001683643,,,,
25.6,31.8,27.8,0.000596609,,,,
25.6,25.9,9.2,4.40E-05,,,,
25.6,23.6,342.5,0.000153882,,,,
25.6,26.2,316.1,0.000966735,,,,
25.6,32.1,297.9,0.002407853,,,,
25.6,39,286.8,0.004315123,,,,
25.6,45.5,279.8,0.006460802,,,,
25.6,51.4,275.2,0.008704585,,,,
25.6,56.5,271.9,0.010903214,,,,
26.6,63.9,75.6,0.012053249,,,,
26.6,60.7,80.5,0.011518226,,,,
26.6,57.4,86.4,0.011125094,,,,
26.6,54.1,93.6,0.010919788,,,,
26.6,51.1,102.5,0.01100542,,,,
26.6,48.7,112.9,0.011382961,,,,
26.6,47.4,124.7,0.012148272,,,,
26.6,47.4,136.9,0.013241516,,,,
26.6,48.7,148.7,0.014621523,,,,
26.6,51.1,159.1,0.016209679,,,,
26.6,54.1,167.9,0.017863573,,,,
26.6,57.4,175.2,0.019512914,,,,
26.6,60.7,181.1,0.021063261,,,,
26.6,63.9,185.9,0.022496145,,,,
27.4,59.2,60.1,0.008034732,,,,
27.4,54.3,62,0.006772993,,,,
27.4,48.6,64.6,0.005586899,,,,
27.4,41.8,68.3,0.004511961,,,,
27.4,34,74.3,0.003718516,,,,
27.4,25.4,85.2,0.003333941,,,,
27.4,17.7,108.3,0.003552153,,,,
27.4,15.3,150.8,0.004466633,,,,
27.4,20.7,185.5,0.006051822,,,,
27.4,29.2,201.9,0.008207431,,,,
27.4,37.5,210.1,0.010630379,,,,
27.4,44.9,215,0.013119158,,,,
27.4,51.2,218.1,0.015488408,,,,
27.4,56.5,220.3,0.017629227,,,,
25.1,61.8,74.5,0.010972271,,,,
25.1,58,78.8,0.010131053,,,,
25.1,53.8,84.2,0.009365345,,,,
25.1,49.4,91.4,0.008806576,,,,
25.1,45.1,100.7,0.008508842,,,,
25.1,41.3,112.9,0.008551673,,,,
25.1,39,127.6,0.009047709,,,,
25.1,38.8,143.7,0.010022032,,,,
25.1,40.7,158.9,0.011393649,,,,
25.1,44.3,171.5,0.013119142,,,,
25.1,48.6,181.4,0.014981129,,,,
25.1,53,188.9,0.016839417,,,,
25.1,57.2,194.6,0.018611758,,,,
25.1,61.1,199.1,0.02025736,,,,
31.8,63.8,26.3,0.005009424,,,,
31.8,60.6,21.8,0.003775898,,,,
31.8,57.3,16.2,0.002683446,,,,
31.8,53.9,9.3,0.00178423,,,,
31.8,50.8,0.7,0.001195023,,,,
31.8,48.3,350.5,0.000998883,,,,
31.8,46.8,338.9,0.001267709,,,,
31.8,46.7,326.6,0.00205498,,,,
31.8,48,314.9,0.003321587,,,,
31.8,50.4,304.4,0.00500973,,,,
31.8,53.4,295.6,0.006967125,,,,
31.8,56.8,288.4,0.00911848,,,,
31.8,60.2,282.7,0.011289596,,,,
31.8,63.4,278,0.013405495,,,,
29.2,58.2,39.5,0.005092877,,,,
29.2,53.4,36.2,0.003618631,,,,
29.2,48,31.7,0.002268671,,,,
29.2,41.9,25,0.001106423,,,,
29.2,35.6,14.9,0.000304045,,,,
29.2,29.9,359.4,1.64E-06,,,,
29.2,26.7,337.2,0.000332631,,,,
29.2,27.6,312.7,0.001356429,,,,
29.2,32.1,293.1,0.003027296,,,,
29.2,38.2,280.2,0.005164761,,,,
29.2,44.5,271.7,0.007598633,,,,
29.2,50.3,266.1,0.010085048,,,,
29.2,55.5,262.1,0.012532473,,,,
29.2,59.9,259.1,0.014770692,,,,
26.6,55.5,57.5,0.006569106,,,,
26.6,49.8,57.8,0.005103241,,,,
26.6,43,58.1,0.003718628,,,,
26.6,34.8,58.6,0.00253074,,,,
26.6,25.1,59.4,0.001700309,,,,
26.6,13.9,61.3,0.001408812,,,,
26.6,2,87.4,0.001829211,,,,
26.6,10.7,232.4,0.0030225,,,,
26.6,22.2,235.3,0.004888389,,,,
26.6,32.3,236.2,0.007203471,,,,
26.6,40.9,236.8,0.009715405,,,,
26.6,48.1,237.1,0.012233945,,,,
26.6,54,237.4,0.014555073,,,,
24.1,57.2,75.4,0.009334057,,,,
24.1,52.4,79.4,0.008220781,,,,
24.1,46.9,84.9,0.007195745,,,,
24.1,41,92.7,0.006400866,,,,
24.1,35,104.4,0.00593086,,,,
24.1,30,121.5,0.005896748,,,,
24.1,28,144.1,0.00647316,,,,
24.1,29.9,166.7,0.007622865,,,,
24.1,34.8,184.1,0.009285252,,,,
24.1,40.8,195.9,0.011241372,,,,
24.1,46.8,203.8,0.013320234,,,,
24.1,52.2,209.3,0.015324023,,,,
24.1,57.1,213.3,0.017256719,,,,
28.8,61.6,38.7,0.006025488,,,,
28.8,57.7,34.8,0.004536886,,,,
28.8,53.5,29.7,0.003146684,,,,
28.8,48.9,22.9,0.001899293,,,,
28.8,44.4,13.8,0.000951899,,,,
28.8,40.4,1.8,0.000408191,,,,
28.8,37.9,346.9,0.000395793,,,,
28.8,37.6,330.4,0.000977862,,,,
28.8,39.6,314.9,0.002141062,,,,
28.8,43.2,302.1,0.003788626,,,,
28.8,47.7,292.3,0.00580274,,,,
28.8,52.3,285,0.007993809,,,,
28.8,56.6,279.5,0.010203696,,,,
28.8,60.6,275.3,0.012372177,,,,
26.1,57.2,54.6,0.006744136,,,,
26.1,52,52.9,0.005126687,,,,
26.1,45.8,50.5,0.00355045,,,,
26.1,38.5,46.8,0.002132383,,,,
26.1,30,40.3,0.001007089,,,,
26.1,21,26.9,0.000373065,,,,
26.1,14,354.8,0.000394317,,,,
26.1,15.1,305.5,0.001163729,,,,
26.1,22.9,278.8,0.002645851,,,,
26.1,31.9,267.5,0.00467872,,,,
26.1,40.1,261.7,0.007024576,,,,
26.1,47.2,258.3,0.009472458,,,,
26.1,53.2,256.1,0.011853362,,,,
26.1,58.2,254.6,0.014043756,,,,
23.4,56.2,73.3,0.008697327,,,,
23.4,50.8,75.6,0.007249384,,,,
23.4,44.4,78.9,0.005855215,,,,
23.4,37,84,0.004645338,,,,
23.4,28.7,92.8,0.003751904,,,,
23.4,20.4,110.4,0.003343644,,,,
23.4,15.5,146.2,0.003580589,,,,
23.4,18.5,186.7,0.004530002,,,,
23.4,26.3,208.3,0.006093121,,,,
23.4,34.8,218.8,0.008095394,,,,
23.4,42.5,224.7,0.010283829,,,,
23.4,49.1,228.4,0.012470069,,,,
23.4,54.8,230.9,0.014594011,,,,
20.8,63.3,85.3,0.012763691,,,,
20.8,59.7,89.2,0.01173151,,,,
20.8,55.7,94.2,0.010733503,,,,
20.8,51.4,100.6,0.009830629,,,,
20.8,47,108.9,0.009099851,,,,
20.8,43,119.8,0.008672326,,,,
20.8,40,133.5,0.008607021,,,,
20.8,38.9,149.1,0.009004544,,,,
20.8,40,164.8,0.009858568,,,,
20.8,42.9,178.5,0.011079343,,,,
20.8,46.9,189.5,0.012572883,,,,
20.8,51.3,197.9,0.014212015,,,,
20.8,55.6,204.3,0.015861686,,,,
20.8,59.6,209.3,0.017444989,,,,
20.8,63.2,213.2,0.018908104,,,,
29,64.5,39,0.006969373,,,,
29,61.4,34.7,0.005520848,,,,
29,58,29.4,0.004116958,,,,
29,54.6,22.8,0.002884192,,,,
29,51.3,14.7,0.001889921,,,,
29,48.6,4.8,0.001253544,,,,
29,46.8,353.3,0.001048545,,,,
29,46.3,341.1,0.001332744,,,,
29,47.3,329,0.002127862,,,,
29,49.5,318,0.003378289,,,,
29,52.4,308.8,0.004947511,,,,
29,55.8,301.2,0.006787312,,,,
29,59.2,295.1,0.008722818,,,,
29,62.5,290.1,0.010697784,,,,
23.3,57.1,71,0.00872451,,,,
23.3,51.8,71.3,0.007067515,,,,
23.3,45.4,71.7,0.00540039,,,,
23.3,37.7,72.3,0.003838685,,,,
23.3,28.4,73.2,0.002512444,,,,
23.3,17.7,75.2,0.001649758,,,,
23.3,5.9,85.4,0.001421983,,,,
23.3,6.8,238,0.001936558,,,,
23.3,18.6,246.3,0.003184295,,,,
23.3,29.2,248.1,0.004994165,,,,
23.3,38.3,249,0.007135846,,,,
23.3,45.9,249.5,0.009393588,,,,
23.3,52.2,249.9,0.011596513,,,,
23.3,57.5,250.2,0.013682616,,,,
20.5,57.9,89.5,0.011020497,,,,
20.5,53.2,93.4,0.009692075,,,,
20.5,47.9,98.6,0.008411339,,,,
20.5,42,106.1,0.007259562,,,,
20.5,36,117.1,0.006381008,,,,
20.5,31,133.3,0.005940607,,,,
20.5,28.5,155,0.006016426,,,,
20.5,29.9,177.6,0.006695906,,,,
20.5,34.3,195.7,0.007868955,,,,
20.5,40.2,208.1,0.009460354,,,,
20.5,46.1,216.4,0.011216787,,,,
20.5,51.7,222.3,0.013073558,,,,
20.5,56.6,226.5,0.014852684,,,,
33.4,62.7,21.1,0.004009389,,,,
33.4,59.4,16.4,0.00290294,,,,
33.4,55.9,10.4,0.001943895,,,,
33.4,52.5,3,0.001251732,,,,
33.4,49.4,353.9,0.000898674,,,,
33.4,47,343.1,0.000973091,,,,
33.4,45.9,330.9,0.001563859,,,,
33.4,46.2,318.4,0.00266683,,,,
33.4,47.9,306.7,0.004246211,,,,
33.4,50.6,296.6,0.006187666,,,,
33.4,53.9,288.2,0.008385271,,,,
33.4,57.4,281.4,0.010692289,,,,
33.4,60.8,276,0.012953845,,,,
33.4,64,271.6,0.015112314,,,,
26,59.8,69.1,0.00948541,,,,
26,55.4,72.6,0.008451222,,,,
26,50.4,77.3,0.007506158,,,,
26,44.8,83.8,0.006717255,,,,
26,38.9,93.2,0.006212919,,,,
26,33.4,107,0.006113969,,,,
26,29.8,126.2,0.006557545,,,,
26,29.5,148.7,0.007574525,,,,
26,32.7,168.7,0.009120621,,,,
26,38,183.2,0.011063221,,,,
26,43.9,193.1,0.013202281,,,,
26,49.6,200,0.015363016,,,,
26,54.7,204.9,0.017387104,,,,
26,59.2,208.5,0.019234381,,,,
23.8,63.8,81.3,0.012678227,,,,
23.8,60.7,86.3,0.012082331,,,,
23.8,57.5,92.4,0.011617759,,,,
23.8,54.3,99.8,0.011314544,,,,
23.8,51.5,108.8,0.011301511,,,,
23.8,49.3,119.2,0.011554513,,,,
23.8,48.2,130.8,0.012174301,,,,
23.8,48.4,142.7,0.013133169,,,,
23.8,49.8,154,0.014357702,,,,
23.8,52.2,164.1,0.015798552,,,,
23.8,55.2,172.6,0.017342998,,,,
23.8,58.4,179.6,0.018874096,,,,
23.8,61.6,185.4,0.020338523,,,,
23.8,64.6,190.1,0.021665049,,,,
27.6,55.2,49.1,0.005468245,,,,
27.6,49.6,47.4,0.003971133,,,,
27.6,42.9,44.9,0.002569794,,,,
27.6,35,40.7,0.001388037,,,,
27.6,26,32.8,0.000597308,,,,
27.6,16.9,14.7,0.000384511,,,,
27.6,11.9,329.1,0.000889345,,,,
27.6,16.9,283.3,0.002154352,,,,
27.6,25.9,265.1,0.004065556,,,,
27.6,34.9,257.2,0.006431855,,,,
27.6,42.8,253,0.00898733,,,,
27.6,49.5,250.4,0.011531779,,,,
27.6,55.1,248.7,0.013908498,,,,
22.6,62.1,80.8,0.011819614,,,,
22.6,58.4,85.2,0.010911719,,,,
22.6,54.4,90.8,0.010098802,,,,
22.6,50.1,97.9,0.009391151,,,,
22.6,45.9,107.2,0.008936523,,,,
22.6,42.4,119,0.008837496,,,,
22.6,40.2,133.3,0.009144761,,,,
22.6,39.9,148.8,0.009878257,,,,
22.6,41.7,163.5,0.011045416,,,,
22.6,45.1,175.9,0.012565019,,,,
22.6,49.2,185.7,0.014244048,,,,
22.6,53.4,193.2,0.015942445,,,,
22.6,57.5,199.1,0.017616947,,,,
22.6,61.3,203.7,0.019189639,,,,
27.3,57.6,46.5,0.005856882,,,,
27.3,52.8,43.2,0.004283155,,,,
27.3,47.2,38.7,0.002778343,,,,
27.3,40.9,32.1,0.001465045,,,,
27.3,34.3,21.8,0.000491734,,,,
27.3,28.4,5.5,2.18E-05,,,,
27.3,25.2,341.7,0.000191023,,,,
27.3,26.5,315.9,0.001056103,,,,
27.3,31.5,296.2,0.002568506,,,,
27.3,38,283.6,0.004574484,,,,
27.3,44.5,275.6,0.00686411,,,,
27.3,50.4,270.3,0.009235651,,,,
27.3,55.6,266.6,0.011560632,,,,
27.3,60.1,263.8,0.013756306,,,,
24.5,55.6,65.2,0.007547738,,,,
24.5,50,65.7,0.005988542,,,,
24.5,43.2,66.4,0.004462796,,,,
24.5,35,67.5,0.003103428,,,,
24.5,25.4,69.5,0.002090341,,,,
24.5,14.3,74.6,0.001585431,,,,
24.5,3.4,119.1,0.001779479,,,,
24.5,10.7,229.2,0.002716817,,,,
24.5,22.1,237.2,0.004351077,,,,
24.5,32.2,239.7,0.006452788,,,,
24.5,40.8,240.9,0.008794917,,,,
24.5,48,241.7,0.011165789,,,,
24.5,53.9,242.3,0.013384971,,,,
21.9,61.3,80.4,0.011400231,,,,
21.9,57.1,83.7,0.010177201,,,,
21.9,52.3,88,0.008968587,,,,
21.9,46.9,93.8,0.007842182,,,,
21.9,41.1,102.1,0.006921161,,,,
21.9,35.4,114.2,0.006317881,,,,
21.9,31,131.4,0.006174173,,,,
21.9,29.5,153.1,0.006596811,,,,
21.9,31.6,174.2,0.007574117,,,,
21.9,36.3,190.6,0.009020196,,,,
21.9,42.1,201.9,0.01080058,,,,
21.9,47.8,209.6,0.012685667,,,,
21.9,53.1,215.1,0.014588156,,,,
21.9,57.8,219.2,0.0163888,,,,
19.3,65.4,91.7,0.014313603,,,,
19.3,62.4,96.3,0.01349856,,,,
19.3,59.2,101.8,0.012722949,,,,
19.3,56.1,108.6,0.012131811,,,,
19.3,53,116.7,0.011639602,,,,
19.3,50.5,126.4,0.011446692,,,,
19.3,48.9,137.4,0.011568977,,,,
19.3,48.4,149.2,0.011997172,,,,
19.3,49.2,160.8,0.012752617,,,,
19.3,51.1,171.5,0.013776037,,,,
19.3,53.8,180.8,0.015004102,,,,
19.3,56.9,188.6,0.016334111,,,,
19.3,60.1,194.9,0.017685136,,,,
19.3,63.2,200.2,0.018984469,,,,
19.3,66.1,204.5,0.020199362,,,,
24.5,57.6,63,0.007926969,,,,
24.5,52.4,61.6,0.006193637,,,,
24.5,46.2,59.6,0.004469272,,,,
24.5,38.9,56.5,0.002871934,,,,
24.5,30.3,51,0.00152242,,,,
24.5,21,39.6,0.000635175,,,,
24.5,12.9,9.4,0.000373844,,,,
24.5,13,313.1,0.000858544,,,,
24.5,21.2,283.5,0.002074814,,,,
24.5,30.5,272.2,0.003865337,,,,
24.5,39,266.8,0.00601136,,,,
24.5,46.3,263.7,0.008301852,,,,
24.5,52.5,261.7,0.010592025,,,,
24.5,57.6,260.3,0.012718032,,,,
21.7,56,82.3,0.00959722,,,,
21.7,50.6,84.9,0.008063008,,,,
21.7,44.3,88.6,0.006581359,,,,
21.7,37,94.4,0.005255327,,,,
21.7,28.9,104.1,0.004212071,,,,
21.7,21.2,122.8,0.003659284,,,,
21.7,17.2,157,0.003740309,,,,
21.7,20.3,193.2,0.004503193,,,,
21.7,27.7,213.8,0.005867479,,,,
21.7,35.9,224.4,0.007689936,,,,
21.7,43.3,230.5,0.009690233,,,,
21.7,49.8,234.4,0.011760439,,,,
21.7,55.3,237.1,0.013738522,,,,
33.2,64.7,23.9,0.004829682,,,,
33.2,61.5,19.7,0.003632243,,,,
33.2,58.1,14.5,0.002558331,,,,
33.2,54.7,8,0.001696358,,,,
33.2,51.4,359.9,0.001112347,,,,
33.2,48.6,350.1,0.000911185,,,,
33.2,46.7,338.7,0.001170947,,,,
33.2,46.2,326.4,0.001950761,,,,
33.2,47.1,314.2,0.0032358,,,,
33.2,49.2,303.2,0.004944179,,,,
33.2,52.2,293.9,0.006982644,,,,
33.2,55.5,286.2,0.009193575,,,,
33.2,59,280,0.011494691,,,,
33.2,62.3,275.1,0.013695233,,,,
33.2,65.4,271.1,0.015780432,,,,
28.1,56.3,53.7,0.006289524,,,,
28.1,50.8,54.1,0.004918858,,,,
28.1,44.2,54.6,0.003625983,,,,
28.1,36.3,55.3,0.002525071,,,,
28.1,26.8,56.6,0.001763052,,,,
28.1,15.9,59.5,0.001527254,,,,
28.1,4.2,79.6,0.001989309,,,,
28.1,8.8,221.1,0.003219158,,,,
28.1,20.4,228.3,0.005149575,,,,
28.1,30.8,230.2,0.00757369,,,,
28.1,39.6,231.2,0.010182265,,,,
28.1,47,231.8,0.012790714,,,,
28.1,53.1,232.2,0.015210526,,,,
28.1,58.3,232.6,0.017423784,,,,
25.7,57.6,71.3,0.009002971,,,,
25.7,52.8,75.3,0.00795706,,,,
25.7,47.4,80.8,0.007044243,,,,
25.7,41.6,88.6,0.006373643,,,,
25.7,35.7,100,0.006022824,,,,
25.7,30.9,116.7,0.006162462,,,,
25.7,28.8,138.5,0.006867959,,,,
25.7,30.5,160.7,0.008161254,,,,
25.7,35.1,178,0.009925375,,,,
25.7,40.9,190,0.011973426,,,,
25.7,46.8,198.1,0.014132059,,,,
25.7,52.2,203.8,0.016212889,,,,
25.7,57.1,207.9,0.018193052,,,,
23.5,65.9,78.7,0.013199863,,,,
23.5,62.9,83.1,0.012525397,,,,
23.5,59.8,88.4,0.011967246,,,,
23.5,56.5,94.8,0.011491238,,,,
23.5,53.4,102.7,0.011262935,,,,
23.5,50.7,112.1,0.011289416,,,,
23.5,48.7,122.9,0.011596382,,,,
23.5,47.9,134.7,0.012273259,,,,
23.5,48.5,146.6,0.013314109,,,,
23.5,50.2,157.7,0.014583258,,,,
23.5,52.8,167.4,0.016039821,,,,
23.5,55.9,175.5,0.017578419,,,,
23.5,59.2,182.2,0.01912175,,,,
23.5,62.3,187.7,0.020516593,,,,
23.5,65.4,192.2,0.021874189,,,,
30,62.1,35,0.005627464,,,,
30,58.2,31.3,0.00420018,,,,
30,54,26.4,0.002875289,,,,
30,49.4,19.9,0.001703386,,,,
30,44.8,11.3,0.000825337,,,,
30,40.6,359.7,0.00034111,,,,
30,37.7,345.1,0.000378299,,,,
30,37,328.4,0.001018142,,,,
30,38.7,312.4,0.002247006,,,,
30,42.2,298.9,0.003993738,,,,
30,46.7,288.7,0.006098243,,,,
30,51.3,281,0.008382447,,,,
30,55.8,275.2,0.010739244,,,,
30,59.9,270.9,0.012992187,,,,
27.4,58.8,50.5,0.006668482,,,,
27.4,53.8,49.2,0.00512829,,,,
27.4,47.9,47.2,0.003618694,,,,
27.4,41,44.2,0.002255843,,,,
27.4,32.8,39.1,0.001136289,,,,
27.4,23.7,29.3,0.000464294,,,,
27.4,15.2,5.6,0.000406478,,,,
27.4,12.8,315.1,0.001086539,,,,
27.4,19.5,278.6,0.00251371,,,,
27.4,28.6,264.1,0.004545659,,,,
27.4,37.3,257.3,0.006971246,,,,
27.4,44.8,253.5,0.009514519,,,,
27.4,51.2,251.2,0.012012255,,,,
27.4,56.5,249.5,0.014327731,,,,
24.8,57.5,68,0.008514711,,,,
24.8,52.4,70.2,0.00717064,,,,
24.8,46.3,73.4,0.005871076,,,,
24.8,39.2,78.1,0.004727003,,,,
24.8,31.2,85.9,0.003884835,,,,
24.8,22.9,100.7,0.003498701,,,,
24.8,16.9,130.5,0.003733494,,,,
24.8,17.7,171.4,0.004660262,,,,
24.8,24.6,197.4,0.006254399,,,,
24.8,32.9,210.2,0.008288639,,,,
24.8,40.8,217.1,0.010582776,,,,
24.8,47.6,221.4,0.012859615,,,,
24.8,53.5,224.4,0.015059055,,,,
24.8,58.4,226.5,0.017030209,,,,
22.3,61.1,82.6,0.011623954,,,,
22.3,57.3,87.3,0.010720262,,,,
22.3,53.1,93.2,0.009870421,,,,
22.3,48.8,100.8,0.009206902,,,,
22.3,44.7,110.8,0.008817773,,,,
22.3,41.4,123.4,0.008781228,,,,
22.3,39.6,138.3,0.009159436,,,,
22.3,40,153.9,0.010026966,,,,
22.3,42.3,168.1,0.011268023,,,,
22.3,45.9,179.9,0.012790701,,,,
22.3,50.2,189.1,0.014511538,,,,
22.3,54.5,196.1,0.016238081,,,,
22.3,58.5,201.6,0.01786402,,,,
22.3,62.2,205.8,0.01939698,,,,
27.1,60.8,48.9,0.007125941,,,,
27.1,56.5,46.2,0.005532352,,,,
27.1,51.4,42.7,0.003937706,,,,
27.1,45.7,37.6,0.002462357,,,,
27.1,39.3,30.1,0.001203441,,,,
27.1,32.9,18.5,0.000336339,,,,
27.1,27.5,0.3,4.98E-07,,,,
27.1,25.5,335.5,0.000327163,,,,
27.1,28,311.2,0.001345633,,,,
27.1,33.5,293.7,0.002978003,,,,
27.1,40,282.6,0.005043604,,,,
27.1,46.3,275.4,0.007343189,,,,
27.1,52,270.5,0.009706436,,,,
27.1,56.9,267,0.011964337,,,,
24.3,57.7,65.7,0.008291747,,,,
24.3,52.5,66.1,0.006717637,,,,
24.3,46.3,66.6,0.005157635,,,,
24.3,38.7,67.3,0.003673956,,,,
24.3,29.7,68.6,0.002466567,,,,
24.3,19.2,71.2,0.001687334,,,,
24.3,7.6,82.1,0.001533077,,,,
24.3,5.6,221.1,0.002121802,,,,
24.3,17.3,237.6,0.00345664,,,,
24.3,28,240.8,0.005349192,,,,
24.3,37.3,242.1,0.007607581,,,,
24.3,45,242.9,0.009942113,,,,
24.3,51.5,243.5,0.012250016,,,,
24.3,56.9,243.9,0.014401659,,,,
21.6,60.1,82,0.011099843,,,,
21.6,55.8,85.5,0.009883748,,,,
21.6,50.8,90.1,0.00866073,,,,
21.6,45.2,96.5,0.007548299,,,,
21.6,39.3,105.6,0.006663645,,,,
21.6,33.8,119,0.006152978,,,,
21.6,29.9,137.8,0.006104014,,,,
21.6,29.4,160.2,0.006658539,,,,
21.6,32.4,180.6,0.007748511,,,,
21.6,37.6,195.5,0.009278577,,,,
21.6,43.5,205.7,0.011085678,,,,
21.6,49.2,212.7,0.012990827,,,,
21.6,54.4,217.7,0.014881798,,,,
21.6,58.9,221.4,0.016624925,,,,
19.1,63.8,95,0.013945265,,,,
19.1,60.7,100,0.013136343,,,,
19.1,57.5,106.2,0.012429773,,,,
19.1,54.3,113.6,0.011834586,,,,
19.1,51.5,122.6,0.011492162,,,,
19.1,49.4,133.1,0.011434005,,,,
19.1,48.3,144.6,0.011673532,,,,
19.1,48.5,156.5,0.012261796,,,,
19.1,49.9,167.8,0.013138316,,,,
19.1,52.3,177.8,0.014269431,,,,
19.1,55.3,186.3,0.01556215,,,,
19.1,58.5,193.3,0.016903197,,,,
19.1,61.7,199.1,0.018235968,,,,
19.1,64.7,203.8,0.019485718,,,,
27.2,59.7,45.2,0.006338605,,,,
27.2,55.6,40.8,0.004737193,,,,
27.2,51,35.1,0.003209283,,,,
27.2,46.3,27.3,0.001893318,,,,
27.2,41.8,16.9,0.000904277,,,,
27.2,38.3,3.2,0.000371604,,,,
27.2,36.6,346.9,0.000394026,,,,
27.2,37.4,330.1,0.001020068,,,,
27.2,40.4,315.4,0.002209451,,,,
27.2,44.7,303.9,0.003851764,,,,
27.2,49.4,295.3,0.005787943,,,,
27.2,54,288.9,0.007867584,,,,
27.2,58.3,284.1,0.009976039,,,,
27.2,62.1,280.3,0.01200276,,,,
24.3,54.8,62.9,0.007033696,,,,
24.3,49.1,61.2,0.005292605,,,,
24.3,42.3,58.5,0.003594561,,,,
24.3,34.3,54.1,0.002091258,,,,
24.3,25.3,45.7,0.000954986,,,,
24.3,16.3,26.1,0.000373771,,,,
24.3,12,338.1,0.000501643,,,,
24.3,17.6,294.9,0.001382444,,,,
24.3,26.7,278,0.002914382,,,,
24.3,35.6,270.5,0.004911528,,,,
24.3,43.4,266.5,0.007140677,,,,
24.3,50,264,0.009418525,,,,
24.3,55.6,262.3,0.011637603,,,,
21.5,59.2,81.8,0.010717091,,,,
21.5,54.3,83.9,0.00916276,,,,
21.5,48.7,86.7,0.007639679,,,,
21.5,42,90.9,0.006155286,,,,
21.5,34.3,97.4,0.004850786,,,,
21.5,26.1,109.2,0.00392883,,,,
21.5,19,132.4,0.003535085,,,,
21.5,17,171.3,0.003791252,,,,
21.5,22.2,203.3,0.004751074,,,,
21.5,30.2,219.7,0.006257291,,,,
21.5,38.2,228.4,0.008113985,,,,
21.5,45.4,233.5,0.010152597,,,,
21.5,51.6,236.9,0.012194895,,,,
21.5,56.8,239.3,0.01411072,,,,
26,63.3,72.1,0.011251262,,,,
26,59.8,76.2,0.010493755,,,,
26,55.9,81.4,0.009809004,,,,
26,51.8,88,0.009290102,,,,
26,47.6,96.6,0.008990091,,,,
26,43.9,107.5,0.00903061,,,,
26,41.3,120.9,0.009486123,,,,
26,40.4,135.9,0.010367378,,,,
26,41.6,150.7,0.011693,,,,
26,44.5,163.7,0.013357345,,,,
26,48.3,174.2,0.015172982,,,,
26,52.5,182.3,0.017052593,,,,
26,56.6,188.7,0.01884367,,,,
26,60.4,193.6,0.020480636,,,,
32.4,64.6,26.2,0.005140839,,,,
32.4,61.4,22.1,0.003906578,,,,
32.4,58,16.9,0.002778338,,,,
32.4,54.5,10.5,0.001840253,,,,
32.4,51,2.5,0.001160043,,,,
32.4,48.1,352.7,0.000870992,,,,
32.4,46.1,341.1,0.001041381,,,,
32.4,45.4,328.5,0.001722281,,,,
32.4,46.3,316.1,0.002918886,,,,
32.4,48.4,304.7,0.004565909,,,,
32.4,51.5,295.1,0.006571276,,,,
32.4,54.9,287.4,0.008729171,,,,
32.4,58.5,281.1,0.011016135,,,,
32.4,61.9,276.1,0.013227975,,,,
29.8,59.4,39.2,0.00532762,,,,
29.8,54.8,36.4,0.003889704,,,,
29.8,49.5,32.5,0.002525357,,,,
29.8,43.4,27,0.001332058,,,,
29.8,36.8,18.6,0.000448012,,,,
29.8,30.3,5.1,1.93E-05,,,,
29.8,25.6,344.1,0.000200074,,,,
29.8,24.9,317.4,0.001081368,,,,
29.8,28.8,294.3,0.002650256,,,,
29.8,35,279,0.004769793,,,,
29.8,41.7,269.4,0.007242495,,,,
29.8,47.9,263.2,0.009813322,,,,
29.8,53.4,259,0.012323346,,,,
29.8,58.2,255.9,0.01469169,,,,
27.2,57.4,56.2,0.006956562,,,,
27.2,52.1,56.8,0.005551703,,,,
27.2,45.8,57.5,0.00420161,,,,
27.2,38.2,58.7,0.003013081,,,,
